task_id,surface,adsorbate,seed,calculator,population_size,generations,n_carbon
526,Ag100,furfuryl_alcohol,5,sevennet_omni,60,200,5
527,Ag100,furfuryl_alcohol,6,sevennet_omni,60,200,5
528,Ag100,furfuryl_alcohol,1,5m,60,200,5
529,Ag100,furfuryl_alcohol,2,5m,60,200,5
530,Ag100,furfuryl_alcohol,3,5m,60,200,5
531,Ag100,furfuryl_alcohol,4,5m,60,200,5
532,Ag100,furfuryl_alcohol,5,5m,60,200,5
533,Ag100,furfuryl_alcohol,6,5m,60,200,5
534,Ag100,gamma_valerolactone,1,sevennet_omni,60,200,5
535,Ag100,gamma_valerolactone,2,sevennet_omni,60,200,5
536,Ag100,gamma_valerolactone,3,sevennet_omni,60,200,5
537,Ag100,gamma_valerolactone,4,sevennet_omni,60,200,5
538,Ag100,gamma_valerolactone,5,sevennet_omni,60,200,5
539,Ag100,gamma_valerolactone,6,sevennet_omni,60,200,5
540,Ag100,gamma_valerolactone,1,5m,60,200,5
541,Ag100,gamma_valerolactone,2,5m,60,200,5
542,Ag100,gamma_valerolactone,3,5m,60,200,5
543,Ag100,gamma_valerolactone,4,5m,60,200,5
544,Ag100,gamma_valerolactone,5,5m,60,200,5
545,Ag100,gamma_valerolactone,6,5m,60,200,5
546,Ag100,gluconic_acid,1,sevennet_omni,60,200,6
547,Ag100,gluconic_acid,2,sevennet_omni,60,200,6
548,Ag100,gluconic_acid,3,sevennet_omni,60,200,6
549,Ag100,gluconic_acid,4,sevennet_omni,60,200,6
550,Ag100,gluconic_acid,5,sevennet_omni,60,200,6
551,Ag100,gluconic_acid,6,sevennet_omni,60,200,6
552,Ag100,gluconic_acid,1,5m,60,200,6
553,Ag100,gluconic_acid,2,5m,60,200,6
554,Ag100,gluconic_acid,3,5m,60,200,6
555,Ag100,gluconic_acid,4,5m,60,200,6
556,Ag100,gluconic_acid,5,5m,60,200,6
557,Ag100,gluconic_acid,6,5m,60,200,6
558,Ag100,glutaric_acid,1,sevennet_omni,60,200,5
559,Ag100,glutaric_acid,2,sevennet_omni,60,200,5
560,Ag100,glutaric_acid,3,sevennet_omni,60,200,5
561,Ag100,glutaric_acid,4,sevennet_omni,60,200,5
562,Ag100,glutaric_acid,5,sevennet_omni,60,200,5
563,Ag100,glutaric_acid,6,sevennet_omni,60,200,5
564,Ag100,glutaric_acid,1,5m,60,200,5
565,Ag100,glutaric_acid,2,5m,60,200,5
566,Ag100,glutaric_acid,3,5m,60,200,5
567,Ag100,glutaric_acid,4,5m,60,200,5
568,Ag100,glutaric_acid,5,5m,60,200,5
569,Ag100,glutaric_acid,6,5m,60,200,5
570,Ag100,glycolic_acid,1,sevennet_omni,60,200,2
571,Ag100,glycolic_acid,2,sevennet_omni,60,200,2
572,Ag100,glycolic_acid,3,sevennet_omni,60,200,2
573,Ag100,glycolic_acid,1,5m,60,200,2
574,Ag100,glycolic_acid,2,5m,60,200,2
575,Ag100,glycolic_acid,3,5m,60,200,2
576,Ag100,heptane,1,sevennet_omni,60,200,7
577,Ag100,heptane,2,sevennet_omni,60,200,7
578,Ag100,heptane,3,sevennet_omni,60,200,7
579,Ag100,heptane,4,sevennet_omni,60,200,7
580,Ag100,heptane,5,sevennet_omni,60,200,7
581,Ag100,heptane,6,sevennet_omni,60,200,7
582,Ag100,heptane,1,5m,60,200,7
583,Ag100,heptane,2,5m,60,200,7
584,Ag100,heptane,3,5m,60,200,7
585,Ag100,heptane,4,5m,60,200,7
586,Ag100,heptane,5,5m,60,200,7
587,Ag100,heptane,6,5m,60,200,7
588,Ag100,hexanal,1,sevennet_omni,60,200,6
589,Ag100,hexanal,2,sevennet_omni,60,200,6
590,Ag100,hexanal,3,sevennet_omni,60,200,6
591,Ag100,hexanal,4,sevennet_omni,60,200,6
592,Ag100,hexanal,5,sevennet_omni,60,200,6
593,Ag100,hexanal,6,sevennet_omni,60,200,6
594,Ag100,hexanal,1,5m,60,200,6
595,Ag100,hexanal,2,5m,60,200,6
596,Ag100,hexanal,3,5m,60,200,6
597,Ag100,hexanal,4,5m,60,200,6
598,Ag100,hexanal,5,5m,60,200,6
599,Ag100,hexanal,6,5m,60,200,6
600,Ag100,hexane,1,sevennet_omni,60,200,6
601,Ag100,hexane,2,sevennet_omni,60,200,6
602,Ag100,hexane,3,sevennet_omni,60,200,6
603,Ag100,hexane,4,sevennet_omni,60,200,6
604,Ag100,hexane,5,sevennet_omni,60,200,6
605,Ag100,hexane,6,sevennet_omni,60,200,6
606,Ag100,hexane,1,5m,60,200,6
607,Ag100,hexane,2,5m,60,200,6
608,Ag100,hexane,3,5m,60,200,6
609,Ag100,hexane,4,5m,60,200,6
610,Ag100,hexane,5,5m,60,200,6
611,Ag100,hexane,6,5m,60,200,6
612,Ag100,isobutane,1,sevennet_omni,60,200,4
613,Ag100,isobutane,2,sevennet_omni,60,200,4
614,Ag100,isobutane,3,sevennet_omni,60,200,4
615,Ag100,isobutane,4,sevennet_omni,60,200,4
616,Ag100,isobutane,5,sevennet_omni,60,200,4
617,Ag100,isobutane,6,sevennet_omni,60,200,4
618,Ag100,isobutane,1,5m,60,200,4
619,Ag100,isobutane,2,5m,60,200,4
620,Ag100,isobutane,3,5m,60,200,4
621,Ag100,isobutane,4,5m,60,200,4
622,Ag100,isobutane,5,5m,60,200,4
623,Ag100,isobutane,6,5m,60,200,4
624,Ag100,isobutene,1,sevennet_omni,60,200,4
625,Ag100,isobutene,2,sevennet_omni,60,200,4
626,Ag100,isobutene,3,sevennet_omni,60,200,4
627,Ag100,isobutene,4,sevennet_omni,60,200,4
628,Ag100,isobutene,5,sevennet_omni,60,200,4
629,Ag100,isobutene,6,sevennet_omni,60,200,4
630,Ag100,isobutene,1,5m,60,200,4
631,Ag100,isobutene,2,5m,60,200,4
632,Ag100,isobutene,3,5m,60,200,4
633,Ag100,isobutene,4,5m,60,200,4
634,Ag100,isobutene,5,5m,60,200,4
635,Ag100,isobutene,6,5m,60,200,4
636,Ag100,isopentane,1,sevennet_omni,60,200,5
637,Ag100,isopentane,2,sevennet_omni,60,200,5
638,Ag100,isopentane,3,sevennet_omni,60,200,5
639,Ag100,isopentane,4,sevennet_omni,60,200,5
640,Ag100,isopentane,5,sevennet_omni,60,200,5
641,Ag100,isopentane,6,sevennet_omni,60,200,5
642,Ag100,isopentane,1,5m,60,200,5
643,Ag100,isopentane,2,5m,60,200,5
644,Ag100,isopentane,3,5m,60,200,5
645,Ag100,isopentane,4,5m,60,200,5
646,Ag100,isopentane,5,5m,60,200,5
647,Ag100,isopentane,6,5m,60,200,5
648,Ag100,isoprene,1,sevennet_omni,60,200,5
649,Ag100,isoprene,2,sevennet_omni,60,200,5
650,Ag100,isoprene,3,sevennet_omni,60,200,5
651,Ag100,isoprene,4,sevennet_omni,60,200,5
652,Ag100,isoprene,5,sevennet_omni,60,200,5
653,Ag100,isoprene,6,sevennet_omni,60,200,5
654,Ag100,isoprene,1,5m,60,200,5
655,Ag100,isoprene,2,5m,60,200,5
656,Ag100,isoprene,3,5m,60,200,5
657,Ag100,isoprene,4,5m,60,200,5
658,Ag100,isoprene,5,5m,60,200,5
659,Ag100,isoprene,6,5m,60,200,5
660,Ag100,isopropanol,1,sevennet_omni,60,200,3
661,Ag100,isopropanol,2,sevennet_omni,60,200,3
662,Ag100,isopropanol,3,sevennet_omni,60,200,3
663,Ag100,isopropanol,4,sevennet_omni,60,200,3
664,Ag100,isopropanol,5,sevennet_omni,60,200,3
665,Ag100,isopropanol,6,sevennet_omni,60,200,3
666,Ag100,isopropanol,1,5m,60,200,3
667,Ag100,isopropanol,2,5m,60,200,3
668,Ag100,isopropanol,3,5m,60,200,3
669,Ag100,isopropanol,4,5m,60,200,3
670,Ag100,isopropanol,5,5m,60,200,3
671,Ag100,isopropanol,6,5m,60,200,3
672,Ag100,itaconic_acid,1,sevennet_omni,60,200,5
673,Ag100,itaconic_acid,2,sevennet_omni,60,200,5
674,Ag100,itaconic_acid,3,sevennet_omni,60,200,5
675,Ag100,itaconic_acid,4,sevennet_omni,60,200,5
676,Ag100,itaconic_acid,5,sevennet_omni,60,200,5
677,Ag100,itaconic_acid,6,sevennet_omni,60,200,5
678,Ag100,itaconic_acid,1,5m,60,200,5
679,Ag100,itaconic_acid,2,5m,60,200,5
680,Ag100,itaconic_acid,3,5m,60,200,5
681,Ag100,itaconic_acid,4,5m,60,200,5
682,Ag100,itaconic_acid,5,5m,60,200,5
683,Ag100,itaconic_acid,6,5m,60,200,5
684,Ag100,lactic_acid,1,sevennet_omni,60,200,3
685,Ag100,lactic_acid,2,sevennet_omni,60,200,3
686,Ag100,lactic_acid,3,sevennet_omni,60,200,3
687,Ag100,lactic_acid,4,sevennet_omni,60,200,3
688,Ag100,lactic_acid,5,sevennet_omni,60,200,3
689,Ag100,lactic_acid,6,sevennet_omni,60,200,3
690,Ag100,lactic_acid,1,5m,60,200,3
691,Ag100,lactic_acid,2,5m,60,200,3
692,Ag100,lactic_acid,3,5m,60,200,3
693,Ag100,lactic_acid,4,5m,60,200,3
694,Ag100,lactic_acid,5,5m,60,200,3
695,Ag100,lactic_acid,6,5m,60,200,3
696,Ag100,levulinic_acid,1,sevennet_omni,60,200,5
697,Ag100,levulinic_acid,2,sevennet_omni,60,200,5
698,Ag100,levulinic_acid,3,sevennet_omni,60,200,5
699,Ag100,levulinic_acid,4,sevennet_omni,60,200,5
700,Ag100,levulinic_acid,5,sevennet_omni,60,200,5
701,Ag100,levulinic_acid,6,sevennet_omni,60,200,5
702,Ag100,levulinic_acid,1,5m,60,200,5
703,Ag100,levulinic_acid,2,5m,60,200,5
704,Ag100,levulinic_acid,3,5m,60,200,5
705,Ag100,levulinic_acid,4,5m,60,200,5
706,Ag100,levulinic_acid,5,5m,60,200,5
707,Ag100,levulinic_acid,6,5m,60,200,5
708,Ag100,malic_acid,1,sevennet_omni,60,200,4
709,Ag100,malic_acid,2,sevennet_omni,60,200,4
710,Ag100,malic_acid,3,sevennet_omni,60,200,4
711,Ag100,malic_acid,4,sevennet_omni,60,200,4
712,Ag100,malic_acid,5,sevennet_omni,60,200,4
713,Ag100,malic_acid,6,sevennet_omni,60,200,4
714,Ag100,malic_acid,1,5m,60,200,4
715,Ag100,malic_acid,2,5m,60,200,4
716,Ag100,malic_acid,3,5m,60,200,4
717,Ag100,malic_acid,4,5m,60,200,4
718,Ag100,malic_acid,5,5m,60,200,4
719,Ag100,malic_acid,6,5m,60,200,4
720,Ag100,malonic_acid,1,sevennet_omni,60,200,3
721,Ag100,malonic_acid,2,sevennet_omni,60,200,3
722,Ag100,malonic_acid,3,sevennet_omni,60,200,3
723,Ag100,malonic_acid,4,sevennet_omni,60,200,3
724,Ag100,malonic_acid,5,sevennet_omni,60,200,3
725,Ag100,malonic_acid,6,sevennet_omni,60,200,3
726,Ag100,malonic_acid,1,5m,60,200,3
727,Ag100,malonic_acid,2,5m,60,200,3
728,Ag100,malonic_acid,3,5m,60,200,3
729,Ag100,malonic_acid,4,5m,60,200,3
730,Ag100,malonic_acid,5,5m,60,200,3
731,Ag100,malonic_acid,6,5m,60,200,3
732,Ag100,methane,1,sevennet_omni,60,200,1
733,Ag100,methane,2,sevennet_omni,60,200,1
734,Ag100,methane,3,sevennet_omni,60,200,1
735,Ag100,methane,1,5m,60,200,1
736,Ag100,methane,2,5m,60,200,1
737,Ag100,methane,3,5m,60,200,1
738,Ag100,methanol,1,sevennet_omni,60,200,1
739,Ag100,methanol,2,sevennet_omni,60,200,1
740,Ag100,methanol,3,sevennet_omni,60,200,1
741,Ag100,methanol,1,5m,60,200,1
742,Ag100,methanol,2,5m,60,200,1
743,Ag100,methanol,3,5m,60,200,1
744,Ag100,methylethylketone,1,sevennet_omni,60,200,4
745,Ag100,methylethylketone,2,sevennet_omni,60,200,4
746,Ag100,methylethylketone,3,sevennet_omni,60,200,4
747,Ag100,methylethylketone,4,sevennet_omni,60,200,4
748,Ag100,methylethylketone,5,sevennet_omni,60,200,4
749,Ag100,methylethylketone,6,sevennet_omni,60,200,4
750,Ag100,methylethylketone,1,5m,60,200,4
751,Ag100,methylethylketone,2,5m,60,200,4
752,Ag100,methylethylketone,3,5m,60,200,4
753,Ag100,methylethylketone,4,5m,60,200,4
754,Ag100,methylethylketone,5,5m,60,200,4
755,Ag100,methylethylketone,6,5m,60,200,4
756,Ag100,methylmethacrylate,1,sevennet_omni,60,200,5
757,Ag100,methylmethacrylate,2,sevennet_omni,60,200,5
758,Ag100,methylmethacrylate,3,sevennet_omni,60,200,5
759,Ag100,methylmethacrylate,4,sevennet_omni,60,200,5
760,Ag100,methylmethacrylate,5,sevennet_omni,60,200,5
761,Ag100,methylmethacrylate,6,sevennet_omni,60,200,5
762,Ag100,methylmethacrylate,1,5m,60,200,5
763,Ag100,methylmethacrylate,2,5m,60,200,5
764,Ag100,methylmethacrylate,3,5m,60,200,5
765,Ag100,methylmethacrylate,4,5m,60,200,5
766,Ag100,methylmethacrylate,5,5m,60,200,5
767,Ag100,methylmethacrylate,6,5m,60,200,5
768,Ag100,naphthalene,1,sevennet_omni,60,200,10
769,Ag100,naphthalene,2,sevennet_omni,60,200,10
770,Ag100,naphthalene,3,sevennet_omni,60,200,10
771,Ag100,naphthalene,4,sevennet_omni,60,200,10
772,Ag100,naphthalene,5,sevennet_omni,60,200,10
773,Ag100,naphthalene,6,sevennet_omni,60,200,10
774,Ag100,naphthalene,1,5m,60,200,10
775,Ag100,naphthalene,2,5m,60,200,10
776,Ag100,naphthalene,3,5m,60,200,10
777,Ag100,naphthalene,4,5m,60,200,10
778,Ag100,naphthalene,5,5m,60,200,10
779,Ag100,naphthalene,6,5m,60,200,10
780,Ag100,octane,1,sevennet_omni,60,200,8
781,Ag100,octane,2,sevennet_omni,60,200,8
782,Ag100,octane,3,sevennet_omni,60,200,8
783,Ag100,octane,4,sevennet_omni,60,200,8
784,Ag100,octane,5,sevennet_omni,60,200,8
785,Ag100,octane,6,sevennet_omni,60,200,8
786,Ag100,octane,1,5m,60,200,8
787,Ag100,octane,2,5m,60,200,8
788,Ag100,octane,3,5m,60,200,8
789,Ag100,octane,4,5m,60,200,8
790,Ag100,octane,5,5m,60,200,8
791,Ag100,octane,6,5m,60,200,8
792,Ag100,oxalic_acid,1,sevennet_omni,60,200,2
793,Ag100,oxalic_acid,2,sevennet_omni,60,200,2
794,Ag100,oxalic_acid,3,sevennet_omni,60,200,2
795,Ag100,oxalic_acid,1,5m,60,200,2
796,Ag100,oxalic_acid,2,5m,60,200,2
797,Ag100,oxalic_acid,3,5m,60,200,2
798,Ag100,pentane,1,sevennet_omni,60,200,5
799,Ag100,pentane,2,sevennet_omni,60,200,5
800,Ag100,pentane,3,sevennet_omni,60,200,5
801,Ag100,pentane,4,sevennet_omni,60,200,5
802,Ag100,pentane,5,sevennet_omni,60,200,5
803,Ag100,pentane,6,sevennet_omni,60,200,5
804,Ag100,pentane,1,5m,60,200,5
805,Ag100,pentane,2,5m,60,200,5
806,Ag100,pentane,3,5m,60,200,5
807,Ag100,pentane,4,5m,60,200,5
808,Ag100,pentane,5,5m,60,200,5
809,Ag100,pentane,6,5m,60,200,5
810,Ag100,pentanol,1,sevennet_omni,60,200,5
811,Ag100,pentanol,2,sevennet_omni,60,200,5
812,Ag100,pentanol,3,sevennet_omni,60,200,5
813,Ag100,pentanol,4,sevennet_omni,60,200,5
814,Ag100,pentanol,5,sevennet_omni,60,200,5
815,Ag100,pentanol,6,sevennet_omni,60,200,5
816,Ag100,pentanol,1,5m,60,200,5
817,Ag100,pentanol,2,5m,60,200,5
818,Ag100,pentanol,3,5m,60,200,5
819,Ag100,pentanol,4,5m,60,200,5
820,Ag100,pentanol,5,5m,60,200,5
821,Ag100,pentanol,6,5m,60,200,5
822,Ag100,phenol,1,sevennet_omni,60,200,6
823,Ag100,phenol,2,sevennet_omni,60,200,6
824,Ag100,phenol,3,sevennet_omni,60,200,6
825,Ag100,phenol,4,sevennet_omni,60,200,6
826,Ag100,phenol,5,sevennet_omni,60,200,6
827,Ag100,phenol,6,sevennet_omni,60,200,6
828,Ag100,phenol,1,5m,60,200,6
829,Ag100,phenol,2,5m,60,200,6
830,Ag100,phenol,3,5m,60,200,6
831,Ag100,phenol,4,5m,60,200,6
832,Ag100,phenol,5,5m,60,200,6
833,Ag100,phenol,6,5m,60,200,6
834,Ag100,propanal,1,sevennet_omni,60,200,3
835,Ag100,propanal,2,sevennet_omni,60,200,3
836,Ag100,propanal,3,sevennet_omni,60,200,3
837,Ag100,propanal,4,sevennet_omni,60,200,3
838,Ag100,propanal,5,sevennet_omni,60,200,3
839,Ag100,propanal,6,sevennet_omni,60,200,3
840,Ag100,propanal,1,5m,60,200,3
841,Ag100,propanal,2,5m,60,200,3
842,Ag100,propanal,3,5m,60,200,3
843,Ag100,propanal,4,5m,60,200,3
844,Ag100,propanal,5,5m,60,200,3
845,Ag100,propanal,6,5m,60,200,3
846,Ag100,propene,1,sevennet_omni,60,200,3
847,Ag100,propene,2,sevennet_omni,60,200,3
848,Ag100,propene,3,sevennet_omni,60,200,3
849,Ag100,propene,4,sevennet_omni,60,200,3
850,Ag100,propene,5,sevennet_omni,60,200,3
851,Ag100,propene,6,sevennet_omni,60,200,3
852,Ag100,propene,1,5m,60,200,3
853,Ag100,propene,2,5m,60,200,3
854,Ag100,propene,3,5m,60,200,3
855,Ag100,propene,4,5m,60,200,3
856,Ag100,propene,5,5m,60,200,3
857,Ag100,propene,6,5m,60,200,3
858,Ag100,propionic_acid,1,sevennet_omni,60,200,3
859,Ag100,propionic_acid,2,sevennet_omni,60,200,3
860,Ag100,propionic_acid,3,sevennet_omni,60,200,3
861,Ag100,propionic_acid,4,sevennet_omni,60,200,3
862,Ag100,propionic_acid,5,sevennet_omni,60,200,3
863,Ag100,propionic_acid,6,sevennet_omni,60,200,3
864,Ag100,propionic_acid,1,5m,60,200,3
865,Ag100,propionic_acid,2,5m,60,200,3
866,Ag100,propionic_acid,3,5m,60,200,3
867,Ag100,propionic_acid,4,5m,60,200,3
868,Ag100,propionic_acid,5,5m,60,200,3
869,Ag100,propionic_acid,6,5m,60,200,3
870,Ag100,pyrrole,1,sevennet_omni,60,200,4
871,Ag100,pyrrole,2,sevennet_omni,60,200,4
872,Ag100,pyrrole,3,sevennet_omni,60,200,4
873,Ag100,pyrrole,4,sevennet_omni,60,200,4
874,Ag100,pyrrole,5,sevennet_omni,60,200,4
875,Ag100,pyrrole,6,sevennet_omni,60,200,4
876,Ag100,pyrrole,1,5m,60,200,4
877,Ag100,pyrrole,2,5m,60,200,4
878,Ag100,pyrrole,3,5m,60,200,4
879,Ag100,pyrrole,4,5m,60,200,4
880,Ag100,pyrrole,5,5m,60,200,4
881,Ag100,pyrrole,6,5m,60,200,4
882,Ag100,pyruvic_acid,1,sevennet_omni,60,200,3
883,Ag100,pyruvic_acid,2,sevennet_omni,60,200,3
884,Ag100,pyruvic_acid,3,sevennet_omni,60,200,3
885,Ag100,pyruvic_acid,4,sevennet_omni,60,200,3
886,Ag100,pyruvic_acid,5,sevennet_omni,60,200,3
887,Ag100,pyruvic_acid,6,sevennet_omni,60,200,3
888,Ag100,pyruvic_acid,1,5m,60,200,3
889,Ag100,pyruvic_acid,2,5m,60,200,3
890,Ag100,pyruvic_acid,3,5m,60,200,3
891,Ag100,pyruvic_acid,4,5m,60,200,3
892,Ag100,pyruvic_acid,5,5m,60,200,3
893,Ag100,pyruvic_acid,6,5m,60,200,3
894,Ag100,sorbitol,1,sevennet_omni,60,200,6
895,Ag100,sorbitol,2,sevennet_omni,60,200,6
896,Ag100,sorbitol,3,sevennet_omni,60,200,6
897,Ag100,sorbitol,4,sevennet_omni,60,200,6
898,Ag100,sorbitol,5,sevennet_omni,60,200,6
899,Ag100,sorbitol,6,sevennet_omni,60,200,6
900,Ag100,sorbitol,1,5m,60,200,6
901,Ag100,sorbitol,2,5m,60,200,6
902,Ag100,sorbitol,3,5m,60,200,6
903,Ag100,sorbitol,4,5m,60,200,6
904,Ag100,sorbitol,5,5m,60,200,6
905,Ag100,sorbitol,6,5m,60,200,6
906,Ag100,styrene,1,sevennet_omni,60,200,8
907,Ag100,styrene,2,sevennet_omni,60,200,8
908,Ag100,styrene,3,sevennet_omni,60,200,8
909,Ag100,styrene,4,sevennet_omni,60,200,8
910,Ag100,styrene,5,sevennet_omni,60,200,8
911,Ag100,styrene,6,sevennet_omni,60,200,8
912,Ag100,styrene,1,5m,60,200,8
913,Ag100,styrene,2,5m,60,200,8
914,Ag100,styrene,3,5m,60,200,8
915,Ag100,styrene,4,5m,60,200,8
916,Ag100,styrene,5,5m,60,200,8
917,Ag100,styrene,6,5m,60,200,8
918,Ag100,succinic_acid,1,sevennet_omni,60,200,4
919,Ag100,succinic_acid,2,sevennet_omni,60,200,4
920,Ag100,succinic_acid,3,sevennet_omni,60,200,4
921,Ag100,succinic_acid,4,sevennet_omni,60,200,4
922,Ag100,succinic_acid,5,sevennet_omni,60,200,4
923,Ag100,succinic_acid,6,sevennet_omni,60,200,4
924,Ag100,succinic_acid,1,5m,60,200,4
925,Ag100,succinic_acid,2,5m,60,200,4
926,Ag100,succinic_acid,3,5m,60,200,4
927,Ag100,succinic_acid,4,5m,60,200,4
928,Ag100,succinic_acid,5,5m,60,200,4
929,Ag100,succinic_acid,6,5m,60,200,4
930,Ag100,tartaric_acid,1,sevennet_omni,60,200,4
931,Ag100,tartaric_acid,2,sevennet_omni,60,200,4
932,Ag100,tartaric_acid,3,sevennet_omni,60,200,4
933,Ag100,tartaric_acid,4,sevennet_omni,60,200,4
934,Ag100,tartaric_acid,5,sevennet_omni,60,200,4
935,Ag100,tartaric_acid,6,sevennet_omni,60,200,4
936,Ag100,tartaric_acid,1,5m,60,200,4
937,Ag100,tartaric_acid,2,5m,60,200,4
938,Ag100,tartaric_acid,3,5m,60,200,4
939,Ag100,tartaric_acid,4,5m,60,200,4
940,Ag100,tartaric_acid,5,5m,60,200,4
941,Ag100,tartaric_acid,6,5m,60,200,4
942,Ag100,thiophene,1,sevennet_omni,60,200,4
943,Ag100,thiophene,2,sevennet_omni,60,200,4
944,Ag100,thiophene,3,sevennet_omni,60,200,4
945,Ag100,thiophene,4,sevennet_omni,60,200,4
946,Ag100,thiophene,5,sevennet_omni,60,200,4
947,Ag100,thiophene,6,sevennet_omni,60,200,4
948,Ag100,thiophene,1,5m,60,200,4
949,Ag100,thiophene,2,5m,60,200,4
950,Ag100,thiophene,3,5m,60,200,4
951,Ag100,thiophene,4,5m,60,200,4
952,Ag100,thiophene,5,5m,60,200,4
953,Ag100,thiophene,6,5m,60,200,4
954,Ag100,toluene,1,sevennet_omni,60,200,7
955,Ag100,toluene,2,sevennet_omni,60,200,7
956,Ag100,toluene,3,sevennet_omni,60,200,7
957,Ag100,toluene,4,sevennet_omni,60,200,7
958,Ag100,toluene,5,sevennet_omni,60,200,7
959,Ag100,toluene,6,sevennet_omni,60,200,7
960,Ag100,toluene,1,5m,60,200,7
961,Ag100,toluene,2,5m,60,200,7
962,Ag100,toluene,3,5m,60,200,7
963,Ag100,toluene,4,5m,60,200,7
964,Ag100,toluene,5,5m,60,200,7
965,Ag100,toluene,6,5m,60,200,7
966,Ag100,valeraldehyde,1,sevennet_omni,60,200,5
967,Ag100,valeraldehyde,2,sevennet_omni,60,200,5
968,Ag100,valeraldehyde,3,sevennet_omni,60,200,5
969,Ag100,valeraldehyde,4,sevennet_omni,60,200,5
970,Ag100,valeraldehyde,5,sevennet_omni,60,200,5
971,Ag100,valeraldehyde,6,sevennet_omni,60,200,5
972,Ag100,valeraldehyde,1,5m,60,200,5
973,Ag100,valeraldehyde,2,5m,60,200,5
974,Ag100,valeraldehyde,3,5m,60,200,5
975,Ag100,valeraldehyde,4,5m,60,200,5
976,Ag100,valeraldehyde,5,5m,60,200,5
977,Ag100,valeraldehyde,6,5m,60,200,5
978,Ag100,valeric_acid,1,sevennet_omni,60,200,5
979,Ag100,valeric_acid,2,sevennet_omni,60,200,5
980,Ag100,valeric_acid,3,sevennet_omni,60,200,5
981,Ag100,valeric_acid,4,sevennet_omni,60,200,5
982,Ag100,valeric_acid,5,sevennet_omni,60,200,5
983,Ag100,valeric_acid,6,sevennet_omni,60,200,5
984,Ag100,valeric_acid,1,5m,60,200,5
985,Ag100,valeric_acid,2,5m,60,200,5
986,Ag100,valeric_acid,3,5m,60,200,5
987,Ag100,valeric_acid,4,5m,60,200,5
988,Ag100,valeric_acid,5,5m,60,200,5
989,Ag100,valeric_acid,6,5m,60,200,5
990,Ag100,xylene,1,sevennet_omni,60,200,8
991,Ag100,xylene,2,sevennet_omni,60,200,8
992,Ag100,xylene,3,sevennet_omni,60,200,8
993,Ag100,xylene,4,sevennet_omni,60,200,8
994,Ag100,xylene,5,sevennet_omni,60,200,8
995,Ag100,xylene,6,sevennet_omni,60,200,8
996,Ag100,xylene,1,5m,60,200,8
997,Ag100,xylene,2,5m,60,200,8
998,Ag100,xylene,3,5m,60,200,8
999,Ag100,xylene,4,5m,60,200,8
1000,Ag100,xylene,5,5m,60,200,8
1001,Ag100,xylene,6,5m,60,200,8
1002,Ag100,xylitol,1,sevennet_omni,60,200,5
1003,Ag100,xylitol,2,sevennet_omni,60,200,5
1004,Ag100,xylitol,3,sevennet_omni,60,200,5
1005,Ag100,xylitol,4,sevennet_omni,60,200,5
1006,Ag100,xylitol,5,sevennet_omni,60,200,5
1007,Ag100,xylitol,6,sevennet_omni,60,200,5
1008,Ag100,xylitol,1,5m,60,200,5
1009,Ag100,xylitol,2,5m,60,200,5
1010,Ag100,xylitol,3,5m,60,200,5
1011,Ag100,xylitol,4,5m,60,200,5
1012,Ag100,xylitol,5,5m,60,200,5
1013,Ag100,xylitol,6,5m,60,200,5
1014,Ag110,1-butanol,1,sevennet_omni,60,200,4
1015,Ag110,1-butanol,2,sevennet_omni,60,200,4
1016,Ag110,1-butanol,3,sevennet_omni,60,200,4
1017,Ag110,1-butanol,4,sevennet_omni,60,200,4
1018,Ag110,1-butanol,5,sevennet_omni,60,200,4
1019,Ag110,1-butanol,6,sevennet_omni,60,200,4
1020,Ag110,1-butanol,1,5m,60,200,4
1021,Ag110,1-butanol,2,5m,60,200,4
1022,Ag110,1-butanol,3,5m,60,200,4
1023,Ag110,1-butanol,4,5m,60,200,4
1024,Ag110,1-butanol,5,5m,60,200,4
1025,Ag110,1-butanol,6,5m,60,200,4
1026,Ag110,1-butene,1,sevennet_omni,60,200,4
1027,Ag110,1-butene,2,sevennet_omni,60,200,4
1028,Ag110,1-butene,3,sevennet_omni,60,200,4
1029,Ag110,1-butene,4,sevennet_omni,60,200,4
1030,Ag110,1-butene,5,sevennet_omni,60,200,4
1031,Ag110,1-butene,6,sevennet_omni,60,200,4
1032,Ag110,1-butene,1,5m,60,200,4
1033,Ag110,1-butene,2,5m,60,200,4
1034,Ag110,1-butene,3,5m,60,200,4
1035,Ag110,1-butene,4,5m,60,200,4
1036,Ag110,1-butene,5,5m,60,200,4
1037,Ag110,1-butene,6,5m,60,200,4
1038,Ag110,1-pentene,1,sevennet_omni,60,200,5
1039,Ag110,1-pentene,2,sevennet_omni,60,200,5
1040,Ag110,1-pentene,3,sevennet_omni,60,200,5
1041,Ag110,1-pentene,4,sevennet_omni,60,200,5
1042,Ag110,1-pentene,5,sevennet_omni,60,200,5
1043,Ag110,1-pentene,6,sevennet_omni,60,200,5
1044,Ag110,1-pentene,1,5m,60,200,5
1045,Ag110,1-pentene,2,5m,60,200,5
1046,Ag110,1-pentene,3,5m,60,200,5
1047,Ag110,1-pentene,4,5m,60,200,5
1048,Ag110,1-pentene,5,5m,60,200,5
1049,Ag110,1-pentene,6,5m,60,200,5
1050,Ag110,2-butanol,1,sevennet_omni,60,200,4
